Date,Open,High,Low,Close,Adj Close,Volume
17-07-2002,40.180599,40.375801,39.3293,39.657299,19.495989,23827162
18-07-2002,39.829201,40.6726,39.6964,40.508598,19.914499,11421910
19-07-2002,39.985401,40.9772,39.985401,40.578899,19.949057,14515907
22-07-2002,40.141499,40.282101,39.673,40.110298,19.718689,8966022
23-07-2002,39.766701,40.578899,39.469898,40.102501,19.714855,14874636
24-07-2002,40.0634,40.1259,39.063801,39.290298,19.315565,14074849
25-07-2002,39.829201,40.5555,39.056,39.3293,19.334742,38665657
26-07-2002,39.345001,39.345001,38.095402,38.3297,18.843325,18674178
29-07-2002,38.196899,39.134102,37.298801,38.6968,19.0238,27734673
30-07-2002,39.266899,39.4855,38.314098,38.548401,18.95084,19904055
31-07-2002,38.259399,38.6968,37.650299,38.165699,18.762697,21846450
01-08-2002,38.501499,38.891998,37.915798,38.275002,18.816433,12489667
02-08-2002,37.814301,38.189098,37.337898,37.9314,18.647516,12721880
05-08-2002,38.2672,38.361,37.767399,38.103199,18.731972,13887382
06-08-2002,37.9548,38.103199,37.580002,37.728401,18.547718,10762692
07-08-2002,38.111,38.556198,37.4394,37.681499,18.52466,15806293
08-08-2002,37.759602,37.908001,36.135201,36.416401,17.902725,23445998
09-08-2002,36.564701,36.806801,35.8619,36.6506,18.017859,21570259
12-08-2002,37.1348,38.001701,36.596001,37.634701,18.501656,28427950
13-08-2002,37.876801,38.111,37.689301,37.884602,18.624508,9949691
14-08-2002,37.814301,38.033001,37.1973,37.2598,18.317347,15478601
15-08-2002,null,null,null,null,null,null
16-08-2002,37.642502,38.095402,37.5331,37.923599,18.643681,12648112
19-08-2002,38.126701,38.532799,38.126701,38.306301,18.831823,13156247
20-08-2002,38.501499,39.126301,38.3297,38.8764,19.112087,20932131
21-08-2002,38.899799,39.2122,38.236,38.2985,18.827991,12748994
22-08-2002,38.579601,38.954498,38.423401,38.681099,19.016079,11476112
23-08-2002,39.0326,39.1185,38.517101,39.009201,19.177378,9038311
26-08-2002,39.056,39.4855,38.923199,39.196602,19.269506,10552087
27-08-2002,40.6101,40.6101,38.423401,38.517101,18.935452,8562751
28-08-2002,38.345299,38.579601,38.1423,38.376598,18.866379,6126256
29-08-2002,38.2672,39.048199,38.2048,38.985699,19.165817,13176357
30-08-2002,39.157501,40.047798,38.891998,39.907299,19.618889,21648214
02-09-2002,40.6101,41.859699,40.6101,41.430099,20.367517,26419618
03-09-2002,41.609798,41.687901,40.781898,41.281799,20.294613,13741492
04-09-2002,40.922501,42.3204,40.7663,42.062698,20.678509,31594851
05-09-2002,42.1721,42.304798,41.391102,41.539501,20.421305,13596114
06-09-2002,41.547298,41.9221,41.117699,41.492599,20.398245,16098924
09-09-2002,41.3755,41.547298,40.258701,40.758499,20.037346,15817247
10-09-2002,null,null,null,null,null,null
11-09-2002,40.7663,40.938099,40.0634,40.203999,19.76475,13228645
12-09-2002,40.266499,41.180199,40.219601,40.688202,20.002792,17842552
13-09-2002,40.7897,41.383301,40.2509,40.453899,19.887606,23703206
16-09-2002,40.6101,40.7976,40.141499,40.3055,19.814651,13543122
17-09-2002,40.3368,41.0709,40.3368,40.860001,20.087252,8553768
18-09-2002,40.6101,40.8913,40.297699,40.3993,19.860767,7860811
19-09-2002,40.5242,40.5242,39.907299,40.3134,19.818537,9669595
20-09-2002,39.829201,40.203999,39.524601,39.907299,19.618889,11253784
23-09-2002,40.141499,40.9147,39.829201,40.6101,19.964397,11663182
24-09-2002,40.453899,40.813202,39.719799,39.907299,19.618889,15475823
25-09-2002,39.688599,39.9776,39.3606,39.883801,19.60734,7758271
26-09-2002,40.141499,40.1572,39.7901,39.938499,19.634228,3740307
27-09-2002,39.946301,40.532001,39.641701,40.289902,19.806982,11943515
30-09-2002,40.180599,40.6101,40.1572,40.3055,19.814651,14435839
01-10-2002,40.000999,40.219601,38.899799,39.048199,19.196547,13289217
02-10-2002,null,null,null,null,null,null
03-10-2002,38.891998,38.9701,37.5644,37.814301,18.589952,31316662
04-10-2002,37.6581,37.7752,36.7131,36.884899,18.133047,25360126
07-10-2002,36.705299,37.743999,36.642799,37.509701,18.440203,12974837
08-10-2002,37.587799,38.0798,37.455002,37.853298,18.609119,8526597
09-10-2002,37.915798,38.0173,37.126999,37.236401,18.305849,9249991
10-10-2002,37.0177,37.392601,36.7444,37.002102,18.19066,9572177
11-10-2002,39.204399,39.204399,37.189499,37.423801,18.397976,8243370
14-10-2002,37.642502,38.0173,37.486301,37.829899,18.597622,6703715
15-10-2002,null,null,null,null,null,null
16-10-2002,38.033001,38.618698,37.923599,38.1423,18.7512,12593379
17-10-2002,38.033001,38.236,37.743999,38.0564,18.708963,7729620
18-10-2002,38.220402,38.6343,37.728401,37.939201,18.651352,9099197
21-10-2002,38.111,38.1423,37.673698,37.822102,18.593786,5076335
22-10-2002,37.970501,38.001701,37.337898,37.4785,18.424864,7137179
23-10-2002,37.1427,37.1427,36.767799,36.853699,20.74719,8734820
24-10-2002,36.705299,37.0177,35.783798,35.908699,20.215195,18384049
25-10-2002,35.846199,36.064899,34.6045,34.838799,19.612877,30257491
28-10-2002,34.799801,35.080898,34.0578,34.3312,19.327122,18440729
29-10-2002,35.2215,36.3148,35.0028,36.0103,20.272394,36547691
30-10-2002,36.330399,36.845901,36.330399,36.611599,20.610895,24685774
31-10-2002,37.025501,42.0783,37.025501,41.4692,23.345537,233006037
01-11-2002,41.515999,41.812801,39.321499,40.258701,22.664074,145253845
04-11-2002,41.086498,41.281799,40.657001,41.117699,23.147654,33079362
05-11-2002,41.391102,41.391102,40.563301,40.7976,22.967453,32823499
06-11-2002,null,null,null,null,null,null
07-11-2002,41.156799,42.3829,40.235298,40.5555,22.831161,57523268
08-11-2002,39.673,40.9459,39.673,40.297699,22.686029,43771654
11-11-2002,40.297699,40.360199,39.7589,39.985401,22.510218,18621544
12-11-2002,39.673,40.875599,39.618301,40.7351,22.932266,35714394
13-11-2002,42.132999,42.132999,40.6726,41.055302,23.112526,52238402
14-11-2002,41.156799,41.500401,40.961601,41.3755,23.292786,32385636
15-11-2002,41.719101,42.094002,41.562901,41.8909,23.582939,31424004
18-11-2002,41.859699,43.2342,41.719101,42.460999,23.903879,42449942
19-11-2002,null,null,null,null,null,null
20-11-2002,42.5625,43.405998,42.3283,42.710899,24.044561,47702111
21-11-2002,42.9921,43.2654,42.6875,42.9062,24.154514,27870505
22-11-2002,43.187302,45.046001,43.187302,44.569599,25.090942,86793741
25-11-2002,44.436901,45.561401,44.007301,44.757,25.196442,60596771
26-11-2002,45.2491,46.201801,45.225601,45.670799,25.710871,88688950
27-11-2002,45.530201,45.756699,44.694599,44.874199,25.262419,44954193
28-11-2002,45.295898,45.756699,45.1632,45.420898,25.57019,45274893
29-11-2002,45.686401,46.0378,44.319698,44.967899,25.315163,50762995
02-12-2002,45.2803,46.412701,44.983501,46.006599,25.899912,37821610
03-12-2002,46.537601,47.131199,45.2178,45.506802,25.618551,50088181
04-12-2002,45.7645,45.9753,44.796101,45.686401,25.719654,58702478
05-12-2002,46.029999,46.5298,45.686401,45.9832,25.88674,41852929
06-12-2002,46.092499,46.701599,45.772301,46.2565,26.040598,23494912
09-12-2002,46.701599,47.521702,45.4911,45.756699,25.75923,52238620
10-12-2002,45.436501,45.959702,44.9991,45.819199,25.794416,29448241
11-12-2002,46.061298,46.3736,45.389599,45.709801,25.732828,26536218
12-12-2002,45.7645,46.006599,45.319302,45.897301,25.838387,25649922
13-12-2002,44.983501,46.6548,44.983501,46.3815,26.110966,24269782
16-12-2002,47.1702,47.1702,46.0769,46.186199,26.001024,42750384
17-12-2002,46.2799,46.514198,45.6161,45.936298,25.860338,31662799
18-12-2002,46.006599,46.2174,45.084999,45.2803,25.491037,22749058
19-12-2002,45.2178,45.358398,44.647701,45.1553,25.420668,24786790
20-12-2002,45.139702,45.7411,45.139702,45.420898,25.57019,23375867
23-12-2002,45.600498,45.608299,45.069401,45.241199,25.469028,16154676
24-12-2002,45.178799,45.647301,44.077599,45.537998,25.636112,23752210
25-12-2002,null,null,null,null,null,null
26-12-2002,45.725399,47.279598,45.686401,46.935902,26.423079,70096697
27-12-2002,47.248299,47.857498,46.420502,46.686001,26.282394,66262660
30-12-2002,46.389301,46.725101,45.936298,46.4674,26.159328,26701866
31-12-2002,46.842201,46.842201,46.397099,46.537601,26.198851,24285474
01-01-2003,46.9828,47.092098,46.4049,46.514198,26.185673,21675360
02-01-2003,46.6782,46.6782,45.702,45.842602,25.807592,18354899
03-01-2003,46.092499,46.1315,44.842899,44.9757,25.319559,33257296
06-01-2003,44.928902,45.053799,44.382198,44.4837,25.042583,22208822
07-01-2003,44.679001,44.921101,44.405602,44.5228,25.064594,17353112
08-01-2003,44.569599,45.436501,44.538399,45.131901,25.407494,16436001
09-01-2003,45.374001,46.5298,45.334999,46.287701,26.058163,36529950
10-01-2003,46.670399,46.701599,45.608299,46.397099,26.119753,28023271
13-01-2003,46.389301,46.4361,45.998798,46.115898,25.961449,16900460
14-01-2003,45.748901,46.0769,45.530201,45.998798,25.895521,18387001
15-01-2003,45.608299,45.842602,44.889801,45.420898,25.57019,25394040
16-01-2003,45.420898,45.756699,45.0382,45.5224,25.627331,15751591
17-01-2003,45.686401,45.881599,45.389599,45.662998,25.706478,12093637
20-01-2003,45.694199,45.912899,45.1007,45.272499,25.486643,9480149
21-01-2003,45.295898,45.7645,44.983501,45.623901,25.684473,11925217
22-01-2003,45.686401,46.4674,45.499001,46.240898,26.031815,24810991
23-01-2003,46.389301,46.8578,45.545799,45.717602,25.737223,21023255
24-01-2003,45.827,45.827,43.929199,44.1479,24.853535,26118478
27-01-2003,44.0854,44.499298,42.234501,42.695301,24.035784,31245827
28-01-2003,42.2267,43.687099,42.062698,43.523102,24.501802,33673628
29-01-2003,48.4198,48.4198,42.3829,42.664101,24.018219,19865788
30-01-2003,42.664101,43.093601,41.6488,41.9221,23.6005,33205949
31-01-2003,41.703499,43.655899,41.125599,42.9608,24.185246,78746347
03-02-2003,44.046398,44.1245,43.195099,43.944801,24.739204,26124003
04-02-2003,44.389999,44.7258,43.772999,43.952599,24.743593,28673679
05-02-2003,43.687099,44.3587,43.366901,44.132301,24.844761,21537075
06-02-2003,44.202599,44.647701,44.062,44.5228,25.064594,18987944
07-02-2003,44.592999,44.796101,43.3279,43.851101,24.686453,25254641
10-02-2003,43.8433,44.186901,43.577801,43.991699,24.765606,18687930
11-02-2003,44.077599,44.3353,43.7808,44.1166,24.835917,15764786
12-02-2003,43.976101,44.186901,43.5075,43.921398,24.726027,16855874
13-02-2003,null,null,null,null,null,null
14-02-2003,43.9995,44.499298,43.765202,44.374401,24.98105,23742773
17-02-2003,44.889801,45.686401,44.8508,45.577099,25.658121,20255813
18-02-2003,45.7645,45.8894,45.108501,45.241199,25.469028,14902525
19-02-2003,45.4599,45.7411,45.1866,45.350601,25.530613,11905524
20-02-2003,45.295898,45.436501,44.835098,45.1241,25.403103,9906328
21-02-2003,45.1632,46.2174,45.139702,46.061298,25.930708,28923876
24-02-2003,46.412701,47.4436,46.412701,47.279598,26.616566,60814713
25-02-2003,46.8578,47.099899,46.0378,46.1628,25.987852,31774244
26-02-2003,46.334599,46.5298,45.530201,45.702,25.728441,25146647
27-02-2003,45.499001,46.389301,45.3428,46.1394,25.974676,27227447
28-02-2003,46.389301,47.2952,45.694199,46.0378,25.917479,47424960
03-03-2003,46.0769,47.0453,45.803501,46.201801,26.009806,42054097
04-03-2003,45.936298,46.350201,45.452099,45.6395,25.693251,17150695
05-03-2003,45.381802,45.436501,44.226002,45.131901,25.407494,36587482
06-03-2003,44.991299,45.077202,44.3978,44.569599,25.090942,15752033
07-03-2003,43.4216,44.186901,43.4216,43.890202,24.708473,21532965
10-03-2003,43.874599,43.983898,42.882702,43.257599,24.352337,25545609
11-03-2003,42.952999,44.889801,42.812401,44.538399,25.073372,26369814
12-03-2003,44.5149,44.647701,43.195099,43.468399,24.47101,16249085
13-03-2003,43.4216,43.874599,43.015499,43.413799,24.440271,22902663
14-03-2003,null,null,null,null,null,null
17-03-2003,43.4216,43.874599,42.9921,43.6637,24.580956,25723287
18-03-2003,null,null,null,null,null,null
19-03-2003,44.046398,44.624298,43.976101,44.5228,25.064594,22564940
20-03-2003,43.734001,46.2174,43.734001,45.819199,25.794416,32649041
21-03-2003,45.545799,46.069099,44.561798,45.842602,25.807592,26210991
24-03-2003,45.748901,45.748901,43.976101,44.1791,24.871111,25468761
25-03-2003,43.577801,44.780499,43.288799,44.624298,25.121731,22456273
26-03-2003,44.749199,45.007,44.140099,44.436901,25.016239,17871151
27-03-2003,44.186901,44.3041,43.609001,43.812099,24.664501,16018377
28-03-2003,43.874599,44.733601,43.757401,44.585201,25.099726,19536433
31-03-2003,43.9058,44.171299,43.0467,43.437199,24.453444,21489397
01-04-2003,43.1092,44.163502,43.1092,43.897999,24.712856,17048943
02-04-2003,44.132301,44.671101,43.890202,44.093201,24.822742,16004516
03-04-2003,44.202599,44.827301,44.054199,44.592999,25.104116,14270146
04-04-2003,44.694599,45.936298,44.694599,45.834801,25.803194,31466202
07-04-2003,46.115898,47.1702,46.0769,46.881302,26.392338,31560323
08-04-2003,46.545399,46.670399,45.998798,46.2565,26.040598,19372910
09-04-2003,45.787899,46.061298,44.905399,45.0382,25.354744,20364403
10-04-2003,44.967899,45.0616,44.062,44.554001,25.082163,18641129
11-04-2003,44.733601,45.9207,44.1245,45.7411,25.75045,22132775
14-04-2003,null,null,null,null,null,null
15-04-2003,45.7645,45.7957,42.820301,44.093201,24.822742,37428551
16-04-2003,44.499298,44.569599,43.796501,44.327499,24.954645,19356450
17-04-2003,44.327499,44.327499,43.132599,43.445,24.457829,19880232
18-04-2003,null,null,null,null,null,null
21-04-2003,43.734001,44.046398,43.2654,43.624599,24.558941,13841080
22-04-2003,43.523102,43.5466,42.757801,43.3279,24.391916,24820582
23-04-2003,43.9683,44.429001,42.132999,42.359501,23.846739,101232538
24-04-2003,42.640598,43.2654,42.437599,42.765598,24.075361,41621555
25-04-2003,42.484402,42.890499,41.703499,41.8909,23.582939,35420751
28-04-2003,41.859699,42.75,41.352001,42.515701,23.934673,31249489
29-04-2003,42.640598,42.773399,42.2892,42.617199,23.991816,20210510
30-04-2003,42.601601,43.031101,42.336102,42.8671,24.1325,15578670
01-05-2003,null,null,null,null,null,null
02-05-2003,42.890499,42.937401,42.375099,42.710899,24.044561,14844174
05-05-2003,42.952999,43.1092,42.094002,42.257999,23.789597,17687705
06-05-2003,42.1721,42.585999,41.844101,42.156399,23.732401,19731205
07-05-2003,41.609798,41.976799,41.391102,41.477001,23.34993,18819370
08-05-2003,41.391102,41.539501,40.297699,40.539799,22.822319,33537066
09-05-2003,40.165001,41.156799,40.165001,40.774101,22.954227,19635291
12-05-2003,40.922501,41.078701,40.3368,40.7351,22.932266,13557245
13-05-2003,40.906898,41.055302,40.571098,40.883499,23.015808,10900375
14-05-2003,40.883499,41.734699,40.883499,41.625401,23.43347,18135094
15-05-2003,41.6488,41.9221,41.4067,41.758099,23.508177,12713237
16-05-2003,42.0159,42.1408,41.687901,41.961201,23.622515,13959921
19-05-2003,42.023701,42.3517,41.781601,42.031502,23.662092,16415962
20-05-2003,41.313,42.609402,41.313,42.500099,23.925892,18898734
21-05-2003,42.5938,42.765598,42.062698,42.453201,23.899492,16509897
22-05-2003,42.2658,42.984299,42.094002,42.890499,24.14567,19236483
23-05-2003,42.3283,42.4688,42.031502,42.211102,26.898972,9772512
26-05-2003,42.1721,43.890202,42.0159,43.648102,27.814699,19390113
27-05-2003,43.593399,44.4212,43.468399,43.804298,27.914234,24868324
28-05-2003,43.890202,45.1866,43.890202,44.983501,28.66568,32799727
29-05-2003,45.2178,46.061298,44.749199,45.8582,29.223082,27723193
30-05-2003,45.9207,47.1702,45.7645,46.639198,29.720774,40287608
02-06-2003,46.701599,46.9203,45.819199,46.006599,29.317648,16863063
03-06-2003,45.670799,46.0769,45.4911,45.631699,29.078749,8467862
04-06-2003,45.694199,47.279598,45.608299,46.9594,29.924822,29367667
05-06-2003,47.638802,49.169498,47.576302,48.8102,31.104239,64337545
06-06-2003,49.200699,49.4897,48.529099,48.9664,31.203775,35635363
09-06-2003,49.895802,49.895802,47.7481,48.044899,30.616554,27639566
10-06-2003,47.826199,49.005501,47.131199,47.4123,30.213425,32271636
11-06-2003,47.334202,48.2323,47.334202,48.068298,30.631464,22472330
12-06-2003,48.2089,48.560299,47.966801,48.107399,30.656385,17007820
13-06-2003,48.380699,49.106998,48.365101,48.880501,31.149036,33003334
16-06-2003,49.224201,49.5131,47.8419,47.9902,30.581699,49432043
17-06-2003,48.380699,50.4347,48.216702,50.1535,31.960257,58617774
18-06-2003,50.411201,50.411201,49.466301,49.6693,31.651703,33771263
19-06-2003,47.037498,50.9188,47.037498,50.747002,32.338463,46031579
20-06-2003,50.294102,52.754101,50.294102,52.394901,33.388584,89910089
23-06-2003,52.238701,52.238701,50.622101,50.801701,32.373318,28413302
24-06-2003,50.801701,51.270302,49.8255,50.0364,31.885632,41757029
25-06-2003,50.294102,51.387402,50.294102,50.739201,32.3335,37288173
26-06-2003,50.9188,51.840401,50.4893,50.786098,32.36338,47372800
27-06-2003,51.020401,51.231201,50.223801,50.723598,32.323544,29745514
30-06-2003,50.762699,51.574902,50.387798,50.747002,32.338463,35966467
01-07-2003,50.926701,51.293701,50.4893,50.8876,32.428055,37926193
02-07-2003,51.207802,52.1684,50.9188,51.309299,32.696789,48519799
03-07-2003,51.504601,52.394901,51.121899,51.660801,32.920784,52723098
04-07-2003,52.02,52.6838,51.699799,52.004398,33.139736,38020672
07-07-2003,52.1684,52.715099,51.1688,51.3484,32.721703,26214538
08-07-2003,51.403,51.699799,50.708,50.957901,32.472858,22613162
09-07-2003,51.543598,51.543598,50.4893,51.020401,32.512688,19632122
10-07-2003,51.371799,52.418301,51.020401,52.183998,33.254192,27276079
11-07-2003,52.1684,52.715099,51.488899,51.653,32.915813,26502164
14-07-2003,52.012199,53.183701,52.012199,53.066502,33.816563,41906991
15-07-2003,53.2617,53.870899,52.277699,52.738499,33.607544,38458099
16-07-2003,52.5979,54.105202,52.3246,53.691299,34.214714,35716379
17-07-2003,53.886501,54.1833,52.480801,52.918098,33.721992,36910653
18-07-2003,52.8634,54.6675,52.1684,52.9884,33.766792,35802452
21-07-2003,53.292999,53.339802,52.183998,52.433899,33.413441,30019752
22-07-2003,52.457401,52.457401,51.442101,52.176201,33.249222,33640604
23-07-2003,52.480801,52.558899,51.137501,51.512402,32.82621,28528474
24-07-2003,51.715401,54.042702,51.403,53.3867,34.020611,36056004
25-07-2003,53.886501,54.8237,53.464802,54.605,34.796967,51722309
28-07-2003,54.753399,55.346901,53.652199,53.917801,34.359051,30986852
29-07-2003,53.581902,54.511299,53.402302,54.3004,34.602867,32485071
30-07-2003,53.730301,55.222,51.543598,54.448799,34.697433,31543837
31-07-2003,54.8237,56.518398,54.198898,55.901402,35.6231,102813213
01-08-2003,56.182499,56.182499,55.229801,55.4562,35.33939,34137113
04-08-2003,55.2141,55.870201,55.057999,55.4328,35.324482,23633536
05-08-2003,55.542198,56.854198,53.831799,54.347301,34.632744,51850510
06-08-2003,53.667801,55.667099,53.667801,54.7612,34.896511,55687127
07-08-2003,55.1595,55.760799,54.4566,55.534401,35.389221,35891816
08-08-2003,56.213799,56.9245,55.760799,56.744801,36.160557,45933483
11-08-2003,55.995098,57.010399,55.995098,56.432499,35.96154,29881679
12-08-2003,60.727798,60.727798,55.534401,55.729599,35.513622,24649575
13-08-2003,57.7757,57.7757,55.565601,56.3778,35.926685,29013278
14-08-2003,56.541801,57.0807,55.784302,56.0107,35.692749,30750311
15-08-2003,null,null,null,null,null,null
18-08-2003,56.0732,56.9245,55.448399,56.424599,35.956505,35691704
19-08-2003,56.643299,58.017799,56.330898,57.650799,36.7379,37625526
20-08-2003,58.103699,58.525398,57.408699,57.619499,36.717957,22445927
21-08-2003,58.5723,58.5723,57.6586,57.9632,36.936981,27065768
22-08-2003,58.2911,60.0952,58.103699,59.618801,37.992012,53391701
25-08-2003,60.290401,66.335098,57.338402,59.134602,37.683453,60530699
26-08-2003,59.353298,61.2276,59.056499,61.016701,38.882813,51254887
27-08-2003,60.915199,62.0163,60.915199,61.508701,39.196342,33604431
28-08-2003,61.547798,62.086601,60.680901,61.493099,39.186394,32295568
29-08-2003,62.3209,63.219002,61.5009,62.586399,39.883106,42184577
01-09-2003,62.2038,64.726303,62.2038,64.070297,40.82872,38608971
02-09-2003,64.82,65.850899,64.296799,65.382301,41.664791,61836022
03-09-2003,64.999603,65.429199,63.4221,63.7188,40.604725,35394200
04-09-2003,63.554901,64.507599,63.273701,63.929699,40.739113,40548471
05-09-2003,64.210899,65.804001,64.210899,65.577499,41.789177,37194622
08-09-2003,65.929001,68.3265,65.929001,68.037598,43.356876,50218021
09-09-2003,68.279701,69.099701,67.490898,68.146896,43.426529,56461196
10-09-2003,67.943901,68.014198,67.256599,67.889198,43.26231,32531814
11-09-2003,66.381897,68.599899,66.381897,66.959801,42.670048,44164118
12-09-2003,66.850502,67.725197,64.976196,65.468201,41.719532,38925451
15-09-2003,65.444801,65.569702,62.734798,63.187801,40.266346,55722763
16-09-2003,63.414299,64.304604,61.477501,64.0625,40.82375,62625892
17-09-2003,65.288597,65.288597,62.812901,63.554901,40.500282,46128728
18-09-2003,63.8829,63.8829,61.329102,61.750801,39.350628,55862046
19-09-2003,61.703999,63.703201,61.2276,63.109699,40.216572,70269989
22-09-2003,64.3358,64.3358,62.492699,62.953499,40.117039,34133988
23-09-2003,62.5005,64.960602,62.125702,64.437302,41.062595,32445901
24-09-2003,65.085503,67.350304,64.390503,67.006699,42.699932,54360933
25-09-2003,66.850502,67.553398,64.976196,65.319801,41.624966,64107458
26-09-2003,65.725899,66.764603,65.132401,66.584999,42.43121,46458372
29-09-2003,79.658302,79.658302,66.811501,67.834503,43.227451,31527581
30-09-2003,68.139099,69.560501,67.943901,69.318398,44.17305,49904152
01-10-2003,68.880997,69.560501,67.639297,68.0532,43.366814,29425756
02-10-2003,null,null,null,null,null,null
03-10-2003,68.568604,70.286797,68.412399,70.060303,44.645844,42487722
06-10-2003,70.052498,71.817497,65.991501,71.458199,45.53664,31253804
07-10-2003,71.536301,72.004898,70.310204,70.567902,44.969299,34672432
08-10-2003,72.629601,72.629601,70.075897,71.106796,45.312721,29478261
09-10-2003,71.692497,72.317299,70.614799,71.091103,45.302719,34816126
10-10-2003,71.567497,73.723,71.567497,73.551201,46.870403,49067641
13-10-2003,73.543404,75.597298,72.707703,75.136497,47.880642,35605785
14-10-2003,75.753502,76.206497,72.653099,73.137299,46.606647,38869053
15-10-2003,73.277802,75.425499,72.8405,74.761703,47.641808,40956825
16-10-2003,77.768402,77.768402,75.066299,76.307999,48.627178,105551009
17-10-2003,76.065903,77.6278,75.855003,76.464203,48.726715,43052812
20-10-2003,77.003098,77.315399,74.972504,75.2537,47.955326,28681022
21-10-2003,75.753502,75.753502,72.551598,73.129501,46.601688,44131095
22-10-2003,71.887703,74.0979,71.887703,73.2388,46.671329,35332321
23-10-2003,73.379402,73.410599,71.239502,71.661201,45.666008,37642710
24-10-2003,57.791302,74.0354,57.791302,73.5121,46.84549,40297890
27-10-2003,74.191597,74.347801,71.403503,71.692497,45.685955,31899372
28-10-2003,71.848701,73.410599,71.536301,72.520302,46.213474,47549806
29-10-2003,72.981102,74.1838,72.239197,73.7855,47.019718,25850866
30-10-2003,73.496498,74.972504,73.191902,74.511803,47.482548,30098136
31-10-2003,74.972504,76.182999,74.675797,75.980003,48.418163,30211112
03-11-2003,76.058098,78.237,76.058098,77.799599,49.577698,56146694
04-11-2003,78.4244,79.033501,76.089302,76.768799,48.920826,50467943
05-11-2003,76.065903,77.174896,75.050598,76.315804,48.632153,41659278
06-11-2003,76.846802,78.330704,76.393898,76.979599,49.055157,61397595
07-11-2003,77.088997,77.612198,74.925697,75.308403,47.990185,33387622
10-11-2003,79.658302,79.658302,73.582397,75.433296,48.069775,25248469
11-11-2003,74.996002,75.753502,74.285301,75.074097,47.84087,29264327
12-11-2003,76.5345,76.760902,75.300598,75.605103,48.179253,36298121
13-11-2003,78.080803,78.080803,74.355598,74.636703,47.562141,29369005
14-11-2003,73.605904,74.191597,72.192299,72.613998,46.273186,37457938
17-11-2003,72.9655,74.566399,72.629601,74.1838,47.273529,33834563
18-11-2003,73.824501,74.464897,72.629601,72.785797,46.38266,23749847
19-11-2003,72.496902,72.903,71.629997,72.098602,45.944748,33952309
20-11-2003,72.176697,72.770203,70.1306,70.411697,44.869762,28899393
21-11-2003,69.693199,72.145401,69.693199,71.762802,45.730751,38634734
24-11-2003,72.137604,72.317299,70.927101,71.208298,45.377396,20100774
25-11-2003,71.2239,73.2388,71.2239,72.949799,46.487179,31664457
26-11-2003,null,null,null,null,null,null
27-11-2003,72.9655,75.019402,72.9655,74.378998,47.39793,46396545
28-11-2003,74.503998,76.518898,74.503998,76.0737,48.477871,34696722
01-12-2003,76.550102,77.284203,76.237701,76.885902,48.995445,26401231
02-12-2003,77.026497,78.877403,75.878502,78.033897,49.727005,40187545
03-12-2003,78.877403,78.877403,76.979599,77.768402,49.557819,53909395
04-12-2003,76.604797,79.892601,76.604797,79.455299,50.63279,82328036
05-12-2003,79.658302,79.970703,76.721901,77.010902,49.075104,37733040
08-12-2003,76.401703,77.198303,74.558601,74.956902,47.766201,51979645
09-12-2003,75.183403,76.276703,75.183403,76.003403,48.433071,36254265
10-12-2003,76.143997,78.479103,75.925301,77.721497,49.527924,65813004
11-12-2003,78.268204,78.721199,76.4095,77.0187,49.08007,47580326
12-12-2003,77.479401,77.479401,76.151802,76.737503,48.900879,31794520
15-12-2003,76.846802,78.455597,76.846802,77.940201,49.66729,38172382
16-12-2003,77.908997,79.260002,76.948402,78.8461,50.244576,57977630
17-12-2003,79.033501,79.252197,78.112,78.525902,50.040535,39859003
18-12-2003,78.065201,79.861397,78.065201,79.1819,50.458569,43791995
19-12-2003,79.345901,81.681,79.345901,81.329597,51.82719,68327409
22-12-2003,81.399902,82.782204,81.399902,82.399498,52.508976,27498682
23-12-2003,67.943901,82.7509,67.943901,81.5951,51.996384,29469375
24-12-2003,81.243698,82.9384,81.243698,82.454201,52.543839,27817128
25-12-2003,null,null,null,null,null,null
26-12-2003,82.9618,83.203903,82.352699,82.8134,52.772739,22019230
29-12-2003,83.250801,84.180099,83.125801,83.914597,53.474476,21210306
30-12-2003,83.875504,90.591797,83.602203,87.889702,56.007607,78858574
31-12-2003,87.780296,91.029198,87.780296,89.474998,57.01783,73443900
01-01-2004,90.591797,90.591797,88.584702,89.131401,56.798874,26065556
02-01-2004,89.732803,91.981903,89.131401,91.403999,58.247086,51959862
05-01-2004,91.372803,92.1381,89.3423,90.599602,57.734493,39059516
06-01-2004,90.748001,91.919502,88.100502,89.4048,56.973091,37103754
07-01-2004,89.061096,90.9823,88.561302,90.615196,57.744419,38061141
08-01-2004,91.372803,93.387703,91.083801,92.169403,58.73484,34185745
09-01-2004,93.715698,94.598198,89.834297,90.380997,57.595173,56092632
12-01-2004,90.279404,91.200996,88.748703,89.225098,56.858582,35780998
13-01-2004,89.537498,92.075699,89.381302,91.747704,58.466106,37597676
14-01-2004,92.153702,93.559502,92.153702,93.247101,59.421608,32715939
15-01-2004,94.262398,94.637199,89.748398,90.295097,57.540436,43050123
16-01-2004,91.372803,91.6539,89.3423,90.763603,57.838997,51586836
19-01-2004,90.7714,91.997597,88.889297,91.333702,58.202293,35676460
20-01-2004,91.997597,93.372002,89.084602,89.724998,57.177135,38740379
21-01-2004,89.225098,90.544998,85.531197,86.366798,55.037132,41435657
22-01-2004,86.374603,89.795197,82.352699,83.602203,53.275402,65424612
