Date,Close
11-01-2013,739.25
14-01-2013,735.3
15-01-2013,730.2
16-01-2013,719.35
17-01-2013,717
18-01-2013,712.05
21-01-2013,699.85
22-01-2013,710.7
23-01-2013,709.75
24-01-2013,710.25
25-01-2013,728.7
28-01-2013,720.55
29-01-2013,711.35
30-01-2013,708.85
31-01-2013,718
01-02-2013,719.9
04-02-2013,719.7
05-02-2013,749.5
06-02-2013,748.5
07-02-2013,749.5
08-02-2013,746.1
11-02-2013,749.35
12-02-2013,771.7
13-02-2013,775.45
14-02-2013,778.95
15-02-2013,786.2
18-02-2013,788.05
19-02-2013,792.65
20-02-2013,799.3
21-02-2013,797.5
22-02-2013,811.55
25-02-2013,822.05
26-02-2013,799.4
27-02-2013,798.85
28-02-2013,802.15
01-03-2013,799.35
04-03-2013,799.1
05-03-2013,798.95
06-03-2013,797.5
07-03-2013,810.25
08-03-2013,817.95
11-03-2013,833.4
12-03-2013,827.35
13-03-2013,837.4
14-03-2013,830.15
15-03-2013,833.6
18-03-2013,832.45
19-03-2013,839.05
20-03-2013,838.25
21-03-2013,831.3
22-03-2013,820.5
25-03-2013,820.45
26-03-2013,823.7
28-03-2013,818.95
01-04-2013,812.65
02-04-2013,851.3
03-04-2013,864.3
04-04-2013,859.95
05-04-2013,859.35
08-04-2013,865.45
09-04-2013,867.8
10-04-2013,857.45
11-04-2013,872.35
12-04-2013,869.75
15-04-2013,873
16-04-2013,889.4
17-04-2013,914.25
18-04-2013,916.25
22-04-2013,927.05
23-04-2013,949.95
25-04-2013,979.6
26-04-2013,956.1
29-04-2013,940.5
30-04-2013,951.05
02-05-2013,967.05
03-05-2013,984.7
06-05-2013,982.15
07-05-2013,990.95
08-05-2013,985.55
09-05-2013,948.25
10-05-2013,935.05
11-05-2013,952.75
13-05-2013,943.9
14-05-2013,963.7
15-05-2013,974.05
16-05-2013,968.85
17-05-2013,966.15
20-05-2013,965.95
21-05-2013,973.95
22-05-2013,1001.9
23-05-2013,1006
24-05-2013,968.85
27-05-2013,1013.7
28-05-2013,996.25
29-05-2013,1065.75
30-05-2013,1074.2
31-05-2013,1044.1
03-06-2013,1017.65
04-06-2013,1018.25
05-06-2013,1037
06-06-2013,1018.1
07-06-2013,1012.45
10-06-2013,998.65
11-06-2013,982.4
12-06-2013,980.7
13-06-2013,949.4
14-06-2013,953.55
17-06-2013,972.7
18-06-2013,971.9
19-06-2013,961.25
20-06-2013,969.35
21-06-2013,948.5
24-06-2013,947.15
25-06-2013,948.75
26-06-2013,939.2
27-06-2013,971.6
28-06-2013,1011.55
01-07-2013,1005
02-07-2013,1007.85
03-07-2013,1019.75
04-07-2013,1030.7
05-07-2013,1035.75
08-07-2013,1042.65
09-07-2013,1079.7
10-07-2013,1081.45
11-07-2013,1095.35
12-07-2013,1108.7
15-07-2013,1110.95
16-07-2013,1119.6
17-07-2013,1112.8
18-07-2013,1118.4
19-07-2013,1080.15
22-07-2013,1110
23-07-2013,1106.5
24-07-2013,1127.25
25-07-2013,1095.3
26-07-2013,1117.3
29-07-2013,569.25
30-07-2013,575.65
31-07-2013,565.3
01-08-2013,568.25
02-08-2013,555.2
05-08-2013,549.5
06-08-2013,538.3
07-08-2013,522.05
08-08-2013,505.7
12-08-2013,541.7
13-08-2013,547.45
14-08-2013,550.55
16-08-2013,542.45
19-08-2013,520.1
20-08-2013,507.35
21-08-2013,482.45
22-08-2013,502.2
23-08-2013,507.35
26-08-2013,517
27-08-2013,496.85
28-08-2013,505.4
29-08-2013,510.65
30-08-2013,521.2
02-09-2013,528.45
03-09-2013,512.8
04-09-2013,519.8
05-09-2013,518.6
06-09-2013,528.55
10-09-2013,549.7
11-09-2013,561.35
12-09-2013,556.85
13-09-2013,563.75
16-09-2013,563.6
17-09-2013,544.5
18-09-2013,549.3
19-09-2013,557.9
20-09-2013,566.1
23-09-2013,557.95
24-09-2013,556.15
25-09-2013,569
26-09-2013,581.3
27-09-2013,589.85
30-09-2013,593.3
01-10-2013,590
03-10-2013,600.9
04-10-2013,600.45
07-10-2013,604.5
08-10-2013,614.15
09-10-2013,645.35
10-10-2013,639.55
11-10-2013,625.95
14-10-2013,626.1
15-10-2013,623.65
17-10-2013,620.3
18-10-2013,632.15
21-10-2013,630.95
22-10-2013,638.45
23-10-2013,621.35
24-10-2013,621.5
25-10-2013,610.85
28-10-2013,603.85
29-10-2013,617.95
30-10-2013,618.5
31-10-2013,608.8
01-11-2013,604.6
03-11-2013,609.9
05-11-2013,591.85
06-11-2013,602.4
07-11-2013,605.8
08-11-2013,601.45
11-11-2013,596.1
12-11-2013,597.95
13-11-2013,608.1
14-11-2013,598.75
18-11-2013,610.75
19-11-2013,606.15
20-11-2013,597.15
21-11-2013,581.15
22-11-2013,574.95
25-11-2013,580.85
26-11-2013,572.9
27-11-2013,570.15
28-11-2013,570.8
29-11-2013,572
02-12-2013,595.35
03-12-2013,592.9
04-12-2013,590.85
05-12-2013,576.6
06-12-2013,581.3
09-12-2013,586.45
10-12-2013,585.9
11-12-2013,583.35
12-12-2013,574.35
13-12-2013,571.15
16-12-2013,556.15
17-12-2013,568.15
18-12-2013,573.15
19-12-2013,582.9
20-12-2013,578.9
23-12-2013,576.25
24-12-2013,567.3
26-12-2013,569.9
27-12-2013,575.95
30-12-2013,569.5
31-12-2013,567.45
01-01-2014,572.35
02-01-2014,573.85
03-01-2014,579.7
06-01-2014,588.25
07-01-2014,594.2
08-01-2014,600.9
09-01-2014,607
10-01-2014,609.4
13-01-2014,602.35
14-01-2014,603.55
15-01-2014,603.5
16-01-2014,592.75
17-01-2014,594
20-01-2014,589.4
21-01-2014,580.35
22-01-2014,597.45
23-01-2014,609.35
24-01-2014,603.6
27-01-2014,597.8
28-01-2014,581.9
29-01-2014,591.45
30-01-2014,593.6
31-01-2014,588.7
03-02-2014,594.3
04-02-2014,587.75
05-02-2014,583.6
06-02-2014,584.9
07-02-2014,601.65
10-02-2014,611.65
11-02-2014,608.3
12-02-2014,611.05
13-02-2014,615.3
14-02-2014,609.05
17-02-2014,605.1
18-02-2014,609.75
19-02-2014,623.3
20-02-2014,619.65
21-02-2014,615.15
24-02-2014,620.6
25-02-2014,619.05
26-02-2014,628.1
28-02-2014,644.7
03-03-2014,625.1
04-03-2014,619.4
05-03-2014,623.7
06-03-2014,621
07-03-2014,612.3
10-03-2014,597
11-03-2014,580.25
12-03-2014,604.3
13-03-2014,572.95
14-03-2014,582.05
18-03-2014,579.35
19-03-2014,585.3
20-03-2014,590.2
21-03-2014,580.4
22-03-2014,584.45
24-03-2014,579.3
25-03-2014,579.3
26-03-2014,566.6
27-03-2014,560.55
28-03-2014,563.2
31-03-2014,574.75
01-04-2014,572.1
02-04-2014,575.25
03-04-2014,578.55
04-04-2014,571.8
07-04-2014,588.1
09-04-2014,630
10-04-2014,615.4
11-04-2014,628.15
15-04-2014,616.4
16-04-2014,613.85
17-04-2014,625.05
21-04-2014,621.25
22-04-2014,619.95
23-04-2014,625.6
25-04-2014,622
28-04-2014,636.65
29-04-2014,639.45
30-04-2014,632.8
02-05-2014,629.9
05-05-2014,626.6
06-05-2014,626.1
07-05-2014,630.75
08-05-2014,624.2
09-05-2014,624.1
12-05-2014,613.35
13-05-2014,609.1
14-05-2014,612.15
15-05-2014,621.4
16-05-2014,613.5
19-05-2014,584.25
20-05-2014,587.4
21-05-2014,576.9
22-05-2014,580.1
23-05-2014,584.3
26-05-2014,591.1
27-05-2014,592.5
28-05-2014,584.1
29-05-2014,586.6
30-05-2014,610.65
02-06-2014,599.2
03-06-2014,603.15
04-06-2014,596.05
05-06-2014,597.85
06-06-2014,599.65
09-06-2014,600.4
10-06-2014,609
11-06-2014,613.9
12-06-2014,631.2
13-06-2014,629.7
16-06-2014,645.35
17-06-2014,649.8
18-06-2014,633.35
19-06-2014,642.55
20-06-2014,631.3
23-06-2014,633.95
24-06-2014,627.8
25-06-2014,632.8
26-06-2014,635.15
27-06-2014,660.85
30-06-2014,687.95
01-07-2014,679.25
02-07-2014,693.4
03-07-2014,706.85
04-07-2014,709.8
07-07-2014,723.5
08-07-2014,726.05
09-07-2014,724.4
10-07-2014,726.25
11-07-2014,744.05
14-07-2014,738
15-07-2014,739.7
16-07-2014,744.9
17-07-2014,743
18-07-2014,742.25
21-07-2014,743.7
22-07-2014,750.6
23-07-2014,748.85
24-07-2014,748.2
25-07-2014,782.2
28-07-2014,789.15
30-07-2014,790.45
31-07-2014,790.95
01-08-2014,768.8
04-08-2014,761.7
05-08-2014,773.8
06-08-2014,759.8
07-08-2014,758.85
08-08-2014,760.4
11-08-2014,764.5
12-08-2014,785.25
13-08-2014,802.6
14-08-2014,814.85
18-08-2014,816.2
19-08-2014,809.75
20-08-2014,846.95
21-08-2014,860
22-08-2014,856.65
25-08-2014,853.55
26-08-2014,864.95
27-08-2014,862.4
28-08-2014,855.25
01-09-2014,842.35
02-09-2014,863.55
03-09-2014,863.3
04-09-2014,864.5
05-09-2014,857.85
08-09-2014,868
09-09-2014,860.4
10-09-2014,859.3
11-09-2014,822.3
12-09-2014,806.1
15-09-2014,795.3
16-09-2014,798.25
17-09-2014,792.4
18-09-2014,805.05
19-09-2014,807.15
22-09-2014,798.35
23-09-2014,780.6
24-09-2014,780.65
25-09-2014,774.25
26-09-2014,806.6
29-09-2014,835.8
30-09-2014,857.25
01-10-2014,860.8
07-10-2014,835.95
08-10-2014,800.8
09-10-2014,814.75
10-10-2014,821.35
13-10-2014,803.9
14-10-2014,802.9
16-10-2014,796.65
17-10-2014,798.35
20-10-2014,801.55
21-10-2014,797.35
22-10-2014,806.25
23-10-2014,810.05
27-10-2014,805.2
28-10-2014,838.65
29-10-2014,830.4
30-10-2014,828.65
31-10-2014,845.4
03-11-2014,853.25
05-11-2014,871.5
07-11-2014,894.3
10-11-2014,911.25
11-11-2014,917.3
12-11-2014,906.05
13-11-2014,908.3
14-11-2014,886.75
17-11-2014,883.85
18-11-2014,866.9
19-11-2014,850.1
20-11-2014,851.05
21-11-2014,841
24-11-2014,835.8
25-11-2014,839.95
26-11-2014,839.6
27-11-2014,841.95
28-11-2014,839.7
01-12-2014,835.65
02-12-2014,840.4
03-12-2014,842.6
04-12-2014,839.4
05-12-2014,821.55
08-12-2014,827.8
09-12-2014,839.45
10-12-2014,833.3
11-12-2014,834.8
12-12-2014,843.35
15-12-2014,844.2
16-12-2014,830.15
17-12-2014,811.35
18-12-2014,812
19-12-2014,807.85
22-12-2014,814.5
23-12-2014,813.3
24-12-2014,803.5
26-12-2014,811.15
29-12-2014,820.7
30-12-2014,820.4
31-12-2014,826.55
01-01-2015,822.2
02-01-2015,826.25
05-01-2015,826.75
06-01-2015,808.55
07-01-2015,809.8
08-01-2015,818.8
09-01-2015,830.05
12-01-2015,835.3
13-01-2015,833.1
14-01-2015,820.65
15-01-2015,825.9
16-01-2015,849.75
19-01-2015,863
20-01-2015,872.3
21-01-2015,885.95
22-01-2015,920.05
23-01-2015,926.8
27-01-2015,914
28-01-2015,909.75
29-01-2015,919.8
30-01-2015,917.75
02-02-2015,929.1
03-02-2015,941.25
04-02-2015,958.95
05-02-2015,959.55
06-02-2015,926.85
09-02-2015,941.45
10-02-2015,919.55
11-02-2015,925.85
12-02-2015,923.6
13-02-2015,940.55
16-02-2015,914.75
18-02-2015,917.8
19-02-2015,916.7
20-02-2015,913.2
23-02-2015,908.65
24-02-2015,910.45
25-02-2015,890.75
26-02-2015,865.7
27-02-2015,878.9
28-02-2015,911
02-03-2015,925.2
03-03-2015,943.05
04-03-2015,1006.3
05-03-2015,1038.75
09-03-2015,1041
10-03-2015,1024.65
11-03-2015,1009.85
12-03-2015,1036.15
13-03-2015,1011.6
16-03-2015,1029.85
17-03-2015,1041.9
18-03-2015,1044.5
19-03-2015,1047.75
20-03-2015,1026.65
23-03-2015,1024.25
24-03-2015,1037.15
25-03-2015,1052.05
26-03-2015,1027.7
27-03-2015,1011.2
30-03-2015,1010.8
31-03-2015,1023.9
01-04-2015,1081.15
06-04-2015,1169.3
07-04-2015,1152.05
08-04-2015,1150.45
09-04-2015,1113.45
10-04-2015,1119.75
13-04-2015,1150.95
15-04-2015,1117.3
16-04-2015,1087.95
17-04-2015,1037.75
20-04-2015,1043.8
21-04-2015,952.2
22-04-2015,967.8
23-04-2015,942
24-04-2015,947.4
27-04-2015,926.4
28-04-2015,924.85
29-04-2015,940.5
30-04-2015,938.85
04-05-2015,947.75
05-05-2015,958.45
06-05-2015,937.15
07-05-2015,927.9
08-05-2015,940.25
11-05-2015,964.4
12-05-2015,949.65
13-05-2015,954.05
14-05-2015,944.4
15-05-2015,946.35
18-05-2015,956.95
19-05-2015,957.05
20-05-2015,965.35
21-05-2015,981.25
22-05-2015,1003.75
25-05-2015,1002.15
26-05-2015,994.85
27-05-2015,975.55
28-05-2015,954.8
29-05-2015,966.1
01-06-2015,877.65
02-06-2015,860.75
03-06-2015,842.4
04-06-2015,831.55
05-06-2015,847.9
08-06-2015,829.55
09-06-2015,810.65
10-06-2015,823.1
11-06-2015,819.55
12-06-2015,813.55
15-06-2015,837.7
16-06-2015,840.1
17-06-2015,843.9
18-06-2015,856.05
19-06-2015,845.95
22-06-2015,856.9
23-06-2015,857.7
24-06-2015,871.1
25-06-2015,866.1
26-06-2015,867.2
29-06-2015,849.55
30-06-2015,874.6
01-07-2015,873.1
02-07-2015,871.1
03-07-2015,871
06-07-2015,878.9
07-07-2015,885.35
08-07-2015,871.3
09-07-2015,872.4
10-07-2015,901.55
13-07-2015,915.5
14-07-2015,919.4
15-07-2015,929.75
16-07-2015,941.35
17-07-2015,947.65
20-07-2015,948
21-07-2015,805.25
22-07-2015,834.55
23-07-2015,828.85
24-07-2015,836.2
27-07-2015,823.7
28-07-2015,820.15
29-07-2015,829.75
30-07-2015,814.25
31-07-2015,822.4
03-08-2015,830.95
04-08-2015,830.1
05-08-2015,841.9
06-08-2015,845.4
07-08-2015,851.95
10-08-2015,840.7
11-08-2015,841.75
12-08-2015,866.15
13-08-2015,879.05
14-08-2015,897.7
17-08-2015,906.2
18-08-2015,889.75
19-08-2015,927.75
20-08-2015,936.65
21-08-2015,937.9
24-08-2015,891.1
25-08-2015,890.6
26-08-2015,872.9
27-08-2015,902
28-08-2015,886.45
31-08-2015,898.95
01-09-2015,901.95
02-09-2015,890.15
03-09-2015,884.95
04-09-2015,857.7
07-09-2015,836.5
08-09-2015,844.6
09-09-2015,839.05
10-09-2015,839.7
11-09-2015,846.05
14-09-2015,857.05
15-09-2015,866.6
16-09-2015,887.2
18-09-2015,905.2
21-09-2015,899.95
22-09-2015,900.6
23-09-2015,896.75
24-09-2015,891.9
28-09-2015,861
29-09-2015,848.25
30-09-2015,868.4
01-10-2015,891
05-10-2015,897.95
06-10-2015,909.95
07-10-2015,926.2
08-10-2015,915.65
09-10-2015,906.2
12-10-2015,892
13-10-2015,881.6
14-10-2015,883.7
15-10-2015,888
16-10-2015,889.45
19-10-2015,905.95
20-10-2015,902.55
21-10-2015,889
23-10-2015,884.6
26-10-2015,888.8
27-10-2015,908.65
28-10-2015,901.55
29-10-2015,878.9
30-10-2015,889.55
02-11-2015,865.35
03-11-2015,868.55
04-11-2015,852.5
05-11-2015,815.95
06-11-2015,803.4
09-11-2015,756.95
10-11-2015,731.95
11-11-2015,746.6
13-11-2015,740.6
16-11-2015,738.65
17-11-2015,753.35
18-11-2015,753.75
19-11-2015,742.5
20-11-2015,725.85
23-11-2015,717.1
24-11-2015,706.2
26-11-2015,735.9
27-11-2015,739.85
30-11-2015,729.65
01-12-2015,729.25
02-12-2015,731.8
03-12-2015,726.9
04-12-2015,755.4
07-12-2015,777.35
08-12-2015,770.9
09-12-2015,759.15
10-12-2015,756.8
11-12-2015,757.8
14-12-2015,768.6
15-12-2015,773.75
16-12-2015,784.1
17-12-2015,802.25
18-12-2015,790.15
21-12-2015,754.2
22-12-2015,763.7
23-12-2015,790.4
24-12-2015,790.85
28-12-2015,811.6
29-12-2015,811.35
30-12-2015,810.15
31-12-2015,820.15
01-01-2016,815.55
04-01-2016,799.1
05-01-2016,800.5
06-01-2016,791.95
07-01-2016,783.8
08-01-2016,794.15
11-01-2016,782.25
12-01-2016,788.15
13-01-2016,796.6
14-01-2016,791.85
15-01-2016,787.1
18-01-2016,784.95
19-01-2016,793.9
20-01-2016,792.6
21-01-2016,773.15
22-01-2016,789.2
25-01-2016,807.25
27-01-2016,821.15
28-01-2016,834.15
29-01-2016,872.95
01-02-2016,872.3
02-02-2016,835.15
03-02-2016,834.9
04-02-2016,835.6
05-02-2016,857.55
08-02-2016,835.65
09-02-2016,854.05
10-02-2016,855.75
11-02-2016,830.4
12-02-2016,847.35
15-02-2016,850.2
16-02-2016,827.8
17-02-2016,855.8
18-02-2016,870.45
19-02-2016,864.2
22-02-2016,882.45
23-02-2016,871.1
24-02-2016,854.55
25-02-2016,875.35
26-02-2016,871.9
29-02-2016,853.9
01-03-2016,868.4
02-03-2016,851.85
03-03-2016,870.9
04-03-2016,856.8
08-03-2016,858.6
09-03-2016,860.9
10-03-2016,865.05
11-03-2016,868.2
14-03-2016,862.2
15-03-2016,843.15
16-03-2016,835.75
17-03-2016,827.25
18-03-2016,816
21-03-2016,836.45
22-03-2016,844.6
23-03-2016,846.2
28-03-2016,809.25
29-03-2016,794.35
30-03-2016,811.7
31-03-2016,820
01-04-2016,815.1
04-04-2016,815.05
05-04-2016,800.8
06-04-2016,809.55
07-04-2016,811.7
08-04-2016,811.75
11-04-2016,817.3
12-04-2016,823.6
13-04-2016,833.05
18-04-2016,837.8
20-04-2016,828.55
21-04-2016,832.9
22-04-2016,820.2
25-04-2016,808.85
26-04-2016,814.4
27-04-2016,813.95
28-04-2016,801.95
29-04-2016,811.3
02-05-2016,811.8
03-05-2016,798.25
04-05-2016,804.2
05-05-2016,810.45
06-05-2016,804.4
09-05-2016,805.3
10-05-2016,802.15
11-05-2016,796.3
12-05-2016,803.55
13-05-2016,795.05
16-05-2016,797.85
17-05-2016,799.9
18-05-2016,795.3
19-05-2016,792.5
20-05-2016,791.35
23-05-2016,784.55
24-05-2016,772.3
25-05-2016,785.45
26-05-2016,779.35
27-05-2016,824.95
30-05-2016,812.1
31-05-2016,762.75
01-06-2016,754.55
02-06-2016,746.75
03-06-2016,737.35
06-06-2016,724.4
07-06-2016,738.8
08-06-2016,738
09-06-2016,742.7
10-06-2016,741.4
13-06-2016,746.45
14-06-2016,753.7
15-06-2016,751.6
16-06-2016,754.6
17-06-2016,743.2
20-06-2016,739.85
21-06-2016,736.3
22-06-2016,740.05
23-06-2016,752.6
24-06-2016,754.75
27-06-2016,773.75
28-06-2016,765.1
29-06-2016,770.3
30-06-2016,763.1
01-07-2016,763.35
04-07-2016,770.8
05-07-2016,774.5
07-07-2016,778.2
08-07-2016,777.5
11-07-2016,789
12-07-2016,783.05
13-07-2016,778.55
14-07-2016,768.55
15-07-2016,770.4
18-07-2016,776.7
19-07-2016,782.4
20-07-2016,797.25
21-07-2016,794.2
22-07-2016,786.6
25-07-2016,804
26-07-2016,798.4
27-07-2016,807.9
28-07-2016,825.45
29-07-2016,829.95
01-08-2016,835.65
02-08-2016,828.9
03-08-2016,839.6
04-08-2016,848.55
05-08-2016,841.9
08-08-2016,832.8
09-08-2016,829.35
10-08-2016,817.65
11-08-2016,808.25
12-08-2016,800.55
16-08-2016,782.7
17-08-2016,785
18-08-2016,788.8
19-08-2016,783.8
22-08-2016,770.1
23-08-2016,762.35
24-08-2016,769.7
25-08-2016,764.95
26-08-2016,755.25
29-08-2016,759.3
30-08-2016,774.85
31-08-2016,775.65
01-09-2016,770.05
02-09-2016,782.35
06-09-2016,782.65
07-09-2016,779.25
08-09-2016,808.05
09-09-2016,797.45
12-09-2016,787.05
14-09-2016,779.85
15-09-2016,786.35
16-09-2016,783.8
19-09-2016,782.5
20-09-2016,778.75
21-09-2016,778.85
22-09-2016,786.75
23-09-2016,780.05
26-09-2016,766.15
27-09-2016,770.15
28-09-2016,764.8
29-09-2016,735.85
30-09-2016,742.7
03-10-2016,757.05
04-10-2016,764.3
05-10-2016,759.45
06-10-2016,752.9
07-10-2016,751.2
10-10-2016,755.45
13-10-2016,739.7
14-10-2016,745.5
17-10-2016,733.95
18-10-2016,743.5
19-10-2016,750.25
20-10-2016,745.5
21-10-2016,747.75
24-10-2016,747.15
25-10-2016,747.4
26-10-2016,738.7
27-10-2016,746.9
28-10-2016,743.4
30-10-2016,748.1
01-11-2016,733.75
02-11-2016,714.05
03-11-2016,703.65
04-11-2016,651.5
07-11-2016,654.9
08-11-2016,635.4
09-11-2016,660.75
10-11-2016,666.2
11-11-2016,688
15-11-2016,682.45
16-11-2016,667.4
17-11-2016,669.25
18-11-2016,688.85
21-11-2016,690.35
22-11-2016,689.9
23-11-2016,701.3
24-11-2016,682.5
25-11-2016,714.15
28-11-2016,715.15
29-11-2016,706.5
30-11-2016,709.8
01-12-2016,721.5
02-12-2016,720.35
05-12-2016,713.1
06-12-2016,706.15
07-12-2016,664
08-12-2016,675.7
09-12-2016,673
12-12-2016,676.4
13-12-2016,684.35
14-12-2016,678.4
15-12-2016,649.95
16-12-2016,647.35
19-12-2016,632.25
20-12-2016,627.9
21-12-2016,614.45
22-12-2016,609.15
23-12-2016,623.5
26-12-2016,611.25
27-12-2016,621.1
28-12-2016,621.35
29-12-2016,614.7
30-12-2016,630
02-01-2017,634.05
03-01-2017,636.1
04-01-2017,637.35
05-01-2017,643.45
06-01-2017,640.75
09-01-2017,632.05
10-01-2017,638.55
11-01-2017,648.2
12-01-2017,644.75
13-01-2017,653
16-01-2017,643.5
17-01-2017,649.7
18-01-2017,649.95
19-01-2017,643.45
20-01-2017,641.55
23-01-2017,633.65
24-01-2017,641.4
25-01-2017,635.85
27-01-2017,640.5
30-01-2017,644.75
31-01-2017,631.5
01-02-2017,625.55
02-02-2017,641.4
03-02-2017,647.25
06-02-2017,675.15
07-02-2017,669.6
08-02-2017,662.2
09-02-2017,655.5
10-02-2017,655.05
13-02-2017,654.7
14-02-2017,649.3
15-02-2017,623.05
16-02-2017,649.3
17-02-2017,675.5
20-02-2017,679.65
21-02-2017,673.2
22-02-2017,670.35
23-02-2017,674.55
27-02-2017,674.45
28-02-2017,679
01-03-2017,694.65
02-03-2017,676.15
03-03-2017,686.45
06-03-2017,683
07-03-2017,679.65
08-03-2017,680.4
09-03-2017,685.15
10-03-2017,682.95
14-03-2017,708.2
15-03-2017,705.85
16-03-2017,710.8
17-03-2017,707.5
20-03-2017,706.55
21-03-2017,698.05
22-03-2017,701.45
23-03-2017,703.15
24-03-2017,703.9
27-03-2017,691.2
28-03-2017,698.6
29-03-2017,687.65
30-03-2017,687.05
31-03-2017,688.15
03-04-2017,692.4
05-04-2017,690.7
06-04-2017,686.9
07-04-2017,665.95
10-04-2017,667.75
11-04-2017,670.4
12-04-2017,683.25
13-04-2017,692.75
17-04-2017,677.05
18-04-2017,665.15
19-04-2017,663.35
20-04-2017,655.95
21-04-2017,639.6
24-04-2017,642.85
25-04-2017,642.55
26-04-2017,642.8
27-04-2017,637
28-04-2017,641.95
02-05-2017,632.8
03-05-2017,628.85
04-05-2017,631.5
05-05-2017,630.2
08-05-2017,637.15
09-05-2017,640.3
10-05-2017,642.8
11-05-2017,648.45
12-05-2017,655.1
15-05-2017,654.45
16-05-2017,652.35
17-05-2017,650.9
18-05-2017,653.95
19-05-2017,653.15
22-05-2017,640.15
23-05-2017,614.1
24-05-2017,603.5
25-05-2017,591.55
26-05-2017,567.65
29-05-2017,502.6
